y_true,y_pred,y_probs
2,2,"[0.0002676497388165444, 8.166710176737979e-05, 0.9996507167816162]"
0,0,"[0.9636915326118469, 0.00218073814176023, 0.03412766382098198]"
2,2,"[2.272663323310553e-06, 1.3283257658258663e-06, 0.9999964237213135]"
2,2,"[4.3404293137427885e-07, 2.1614701495309419e-07, 0.9999992847442627]"
2,2,"[1.1662878023344092e-06, 1.2585757076521986e-06, 0.9999974966049194]"
0,0,"[0.9999148845672607, 4.193917902739486e-06, 8.096614328678697e-05]"
2,2,"[0.002508422825485468, 0.0005406169220805168, 0.9969508647918701]"
2,2,"[2.9858379093639087e-06, 1.7787796195989358e-06, 0.999995231628418]"
2,2,"[9.84514485935506e-07, 6.05208185788797e-07, 0.9999984502792358]"
2,2,"[4.414621434989385e-05, 4.150717722950503e-05, 0.9999144077301025]"
2,0,"[0.6441082954406738, 0.10942099243402481, 0.24647074937820435]"
0,0,"[0.9986879229545593, 0.00018579993047751486, 0.001126284128986299]"
2,2,"[1.6183592776997102e-07, 9.116486410221114e-08, 0.9999997615814209]"
2,2,"[0.00609723711386323, 0.00670268340036273, 0.987200140953064]"
2,2,"[3.3861121551126416e-07, 1.4899796951794997e-07, 0.9999995231628418]"
2,2,"[7.18410262834368e-07, 2.7130587909596215e-07, 0.9999990463256836]"
2,2,"[9.731307670790557e-08, 2.8502665117002834e-08, 0.9999998807907104]"
2,2,"[0.10228000581264496, 0.13830435276031494, 0.7594156265258789]"
2,2,"[0.0002585535985417664, 0.00017916728393174708, 0.9995622038841248]"
0,0,"[0.9359433054924011, 0.012361287139356136, 0.051695358008146286]"
2,2,"[3.2404641387984157e-06, 1.236932121173595e-06, 0.9999955892562866]"
2,2,"[1.0496714963892373e-07, 4.256438046468247e-08, 0.9999998807907104]"
2,2,"[2.2923901269678026e-05, 4.675360469263978e-05, 0.9999303817749023]"
2,2,"[4.506715889363022e-09, 2.0186134985777926e-09, 1.0]"
0,0,"[0.9491171836853027, 0.015498286113142967, 0.03538458049297333]"
2,2,"[6.7281116571393795e-06, 5.812009931105422e-06, 0.9999874830245972]"
1,1,"[0.0007914662128314376, 0.9966373443603516, 0.002571126213297248]"
0,0,"[0.999975323677063, 1.420776925442624e-06, 2.3231890736497007e-05]"
0,0,"[0.9978156089782715, 0.00030603964114561677, 0.0018782715778797865]"
0,0,"[0.9987523555755615, 0.00018542143516242504, 0.0010622419649735093]"
2,2,"[1.566740138514433e-05, 9.762879926711321e-06, 0.9999746084213257]"
0,0,"[1.0, 6.058592516566819e-11, 9.955027913122194e-09]"
2,2,"[2.239721197838662e-06, 1.5732205156382406e-06, 0.9999961853027344]"
2,2,"[6.008993750583613e-06, 3.812132263192325e-06, 0.9999902248382568]"
2,2,"[2.457196569594089e-05, 1.6937337932176888e-05, 0.9999585151672363]"
2,2,"[0.08923798054456711, 0.016400761902332306, 0.8943612575531006]"
0,0,"[0.9802495241165161, 0.011842087842524052, 0.007908379659056664]"
0,0,"[0.9989456534385681, 0.0001530732843093574, 0.0009013646631501615]"
2,2,"[0.0005741538479924202, 0.00030005272128619254, 0.9991257786750793]"
2,2,"[1.4219593822417664e-06, 1.076578314496146e-06, 0.9999974966049194]"
2,2,"[1.0765655922284623e-08, 4.3650270065143104e-09, 1.0]"
0,0,"[0.999947190284729, 4.9903360377356876e-06, 4.781254392582923e-05]"
2,2,"[0.0023549215402454138, 0.0071451799012720585, 0.9904999136924744]"
2,2,"[0.00010015807492891327, 0.00018664635717868805, 0.9997132420539856]"
0,0,"[0.9996452331542969, 4.021946369903162e-05, 0.0003145167720504105]"
2,2,"[0.00017946964362636209, 0.00019051734125241637, 0.9996299743652344]"
0,0,"[0.9947894811630249, 0.00036001697299070656, 0.004850546829402447]"
2,2,"[8.502167474944144e-06, 5.405955562309828e-06, 0.9999861717224121]"
2,2,"[3.9523081795778126e-05, 2.109671368089039e-05, 0.9999393224716187]"
2,2,"[1.2325319858064177e-06, 1.0722659453676897e-06, 0.9999977350234985]"
0,0,"[0.9989221096038818, 8.016038191271946e-05, 0.0009977808222174644]"
2,2,"[5.8025794714922085e-05, 0.00011600018478929996, 0.9998260140419006]"
2,2,"[0.0004912498407065868, 0.0006057041464373469, 0.9989030361175537]"
0,0,"[0.9999833106994629, 1.2175395340818795e-06, 1.5540113963652402e-05]"
2,2,"[1.9259828150097746e-06, 1.8750570234260522e-06, 0.9999961853027344]"
2,2,"[2.2451877157436684e-07, 1.0873629463503676e-07, 0.9999996423721313]"
2,2,"[5.613604798782035e-07, 4.257223338299809e-07, 0.999998927116394]"
2,2,"[9.41867597248347e-08, 4.3428396878653075e-08, 0.9999998807907104]"
2,2,"[9.377174137625843e-06, 3.6361277579999296e-06, 0.9999868869781494]"
2,2,"[3.578159521566704e-06, 1.3260951163829304e-06, 0.9999951124191284]"
1,1,"[0.003656189888715744, 0.9783147573471069, 0.01802898570895195]"
2,0,"[0.6395977139472961, 0.1196068823337555, 0.24079541862010956]"
0,0,"[0.9999978542327881, 1.7483191072642512e-07, 2.013870471273549e-06]"
2,2,"[1.1727355513357907e-06, 3.9784580962987093e-07, 0.9999984502792358]"
2,2,"[2.2543349587067496e-06, 1.052095058184932e-06, 0.9999966621398926]"
0,0,"[0.9154762029647827, 0.003853432834148407, 0.08067047595977783]"
2,2,"[1.235386434927932e-06, 5.590675868916151e-07, 0.9999982118606567]"
2,2,"[0.34257829189300537, 0.002235742984339595, 0.6551859378814697]"
2,2,"[6.826165872553247e-07, 3.271908610713581e-07, 0.999998927116394]"
2,2,"[0.00027623120695352554, 0.000136900955112651, 0.9995868802070618]"
2,2,"[4.640173756342847e-06, 1.957279437192483e-06, 0.9999934434890747]"
2,2,"[1.228199471370317e-05, 7.20973275747383e-06, 0.9999805688858032]"
1,1,"[1.364633317280095e-05, 0.9999561309814453, 3.0182080081431195e-05]"
2,2,"[0.03467025235295296, 0.025144698098301888, 0.9401851296424866]"
2,2,"[2.8948983299414976e-07, 1.556104081146259e-07, 0.9999996423721313]"
2,2,"[3.881755503698514e-07, 4.1259448835262447e-07, 0.9999992847442627]"
2,2,"[2.3159285774454474e-05, 1.3084135389362928e-05, 0.9999637603759766]"
2,2,"[1.4430072496907087e-06, 7.047056556075404e-07, 0.9999978542327881]"
2,2,"[2.7704983949661255e-05, 3.9911497879074886e-05, 0.9999324083328247]"
2,2,"[0.0011442160466685891, 0.0006474594119936228, 0.9982082843780518]"
2,2,"[4.27128943556454e-05, 5.1086572057101876e-05, 0.9999061822891235]"
2,2,"[7.198285629783641e-07, 2.603530617761862e-07, 0.9999990463256836]"
2,2,"[2.666884881818987e-07, 2.0923198462696746e-07, 0.9999995231628418]"
2,2,"[0.0015967185609042645, 0.03619140386581421, 0.9622119665145874]"
2,2,"[2.5292164806955952e-08, 9.914572274283273e-09, 1.0]"
0,0,"[0.9879794120788574, 0.0019591478630900383, 0.010061509907245636]"
0,0,"[0.9977520108222961, 0.0008298070752061903, 0.001418193569406867]"
2,2,"[0.00015229699783958495, 0.0001303820899920538, 0.9997172951698303]"
2,2,"[3.939745147363283e-05, 0.0001913441956276074, 0.9997692704200745]"
0,0,"[0.9999895095825195, 4.573471130697726e-07, 1.004833757178858e-05]"
1,1,"[0.0002942830615211278, 0.9990397095680237, 0.000665932719130069]"
1,1,"[0.00020966223382856697, 0.9988628625869751, 0.0009274684125557542]"
2,2,"[6.500076324300608e-06, 8.286890079034492e-06, 0.9999850988388062]"
2,2,"[6.969380592636298e-07, 4.98835049711488e-07, 0.9999988079071045]"
0,0,"[0.9999988079071045, 1.9352063063138303e-08, 1.1806574775619083e-06]"
2,2,"[0.00018125011411029845, 0.0003637297486420721, 0.9994550347328186]"
2,2,"[3.079858288401738e-06, 1.5230317558234674e-06, 0.9999953508377075]"
1,1,"[7.029625521681737e-07, 0.9999970197677612, 2.246119038318284e-06]"
2,2,"[3.6341717191135103e-07, 1.321525076036778e-07, 0.9999995231628418]"
2,2,"[0.0009395551751367748, 0.0032823386136442423, 0.9957780838012695]"
2,2,"[9.732663602335379e-05, 5.286160740070045e-05, 0.9998496770858765]"
2,2,"[3.43674673786154e-06, 2.5123617888311855e-06, 0.9999940395355225]"
2,2,"[0.0006232270388863981, 0.0005411368329077959, 0.9988356232643127]"
2,2,"[0.000658553559333086, 0.00013221045082900673, 0.9992092251777649]"
2,2,"[0.00013130503066349775, 3.761564221349545e-05, 0.999830961227417]"
2,2,"[1.966376294149086e-05, 1.1060497854487039e-05, 0.9999692440032959]"
2,2,"[8.02229926932796e-09, 3.3582732150705397e-09, 1.0]"
0,0,"[0.9845046997070312, 0.00319173326715827, 0.012303486466407776]"
1,1,"[0.0006393797812052071, 0.9982925057411194, 0.0010680683190003037]"
2,2,"[0.0004046531394124031, 0.001089816214516759, 0.9985054731369019]"
2,2,"[2.105119563111657e-07, 1.3766650397428748e-07, 0.9999996423721313]"
2,2,"[0.001647078082896769, 0.0006348434253595769, 0.997718095779419]"
2,2,"[0.00017427683633286506, 0.00015403008728753775, 0.9996716976165771]"
2,2,"[0.0007284193998202682, 0.0008786017424426973, 0.9983929991722107]"
2,2,"[4.557176453090506e-06, 4.305924448999576e-06, 0.9999911785125732]"
0,0,"[0.9999401569366455, 2.974603603433934e-06, 5.690872421837412e-05]"
2,2,"[0.00012065227929269895, 8.026503928704187e-05, 0.9997991919517517]"
2,2,"[3.999100606222328e-09, 2.6139146402925917e-09, 1.0]"
2,2,"[0.0002450716565363109, 0.00010380479216109961, 0.9996510744094849]"
2,2,"[2.257286359963473e-05, 1.678346234257333e-05, 0.9999606609344482]"
2,2,"[1.9659888494061306e-05, 1.734484249027446e-05, 0.9999629259109497]"
0,0,"[0.9993288516998291, 0.00012036193948006257, 0.0005508164176717401]"
2,2,"[1.4567161088052671e-05, 9.36806191020878e-06, 0.9999760389328003]"
2,2,"[0.000746559991966933, 0.0002890364557970315, 0.9989644289016724]"
2,2,"[3.5305747587699443e-06, 2.56911607721122e-06, 0.9999938011169434]"
0,0,"[0.9998026490211487, 1.8315749912289903e-05, 0.00017905730055645108]"
2,2,"[2.620241275508306e-06, 8.98851965303038e-07, 0.9999964237213135]"
0,0,"[0.9940284490585327, 0.0019547799602150917, 0.004016881342977285]"
2,2,"[3.8820003283035476e-06, 1.8826287941919873e-06, 0.999994158744812]"
2,2,"[0.00021089043002575636, 0.0001631969353184104, 0.9996258020401001]"
2,2,"[0.0037384245079010725, 0.0012356057995930314, 0.9950259327888489]"
2,2,"[1.2996211808058433e-05, 5.1825877562805545e-06, 0.9999818801879883]"
2,2,"[0.0003789747424889356, 0.00022578189964406192, 0.9993952512741089]"
2,2,"[3.1865190976532176e-05, 1.981823515961878e-05, 0.9999483823776245]"
2,2,"[0.00036837157676927745, 0.0002714098081924021, 0.9993602633476257]"
2,2,"[9.57043084781617e-06, 7.640589501534123e-06, 0.9999828338623047]"
1,1,"[5.359778879210353e-05, 0.9997937083244324, 0.0001527364074718207]"
2,2,"[0.00018907978665083647, 0.0003630589635577053, 0.9994478821754456]"
2,2,"[0.0009235182078555226, 0.000224080664338544, 0.9988523721694946]"
2,2,"[1.4064426068216562e-05, 2.048332135018427e-05, 0.9999654293060303]"
2,2,"[2.865139094865299e-07, 1.24081893204675e-07, 0.9999996423721313]"
2,2,"[2.5943541004380677e-06, 1.0467862239238457e-06, 0.9999963045120239]"
2,2,"[0.0020450339652597904, 0.001597101683728397, 0.9963578581809998]"
2,2,"[1.1209002082068764e-07, 5.767864053041194e-08, 0.9999998807907104]"
2,2,"[0.00013691338244825602, 7.679206464672461e-05, 0.9997863173484802]"
0,0,"[0.9992115497589111, 9.261513332603499e-05, 0.0006957486621104181]"
0,0,"[0.9999406337738037, 6.877751729916781e-06, 5.242984479991719e-05]"
2,2,"[0.0005284274811856449, 0.0015621031634509563, 0.9979094862937927]"
2,2,"[9.670849294707295e-07, 4.849665060646657e-07, 0.9999985694885254]"
0,0,"[0.9997091889381409, 1.5690829968662e-05, 0.0002750507555902004]"
1,1,"[0.0004963778192177415, 0.9979547262191772, 0.0015488393837586045]"
0,0,"[0.9999529123306274, 2.9627167350554373e-06, 4.4066142436349764e-05]"
0,0,"[0.9972822666168213, 0.0007813270203769207, 0.00193642801605165]"
2,2,"[0.000757266883738339, 0.00039034211658872664, 0.9988523721694946]"
2,2,"[6.102965562604368e-05, 5.860215605935082e-05, 0.999880313873291]"
0,0,"[0.9843660593032837, 0.007060985546559095, 0.008572865277528763]"
2,2,"[4.824702273253934e-07, 2.3016477257442602e-07, 0.9999992847442627]"
2,2,"[0.0003867310006171465, 0.00010020717309089378, 0.9995130300521851]"
2,2,"[2.459466031723423e-06, 1.158883492280438e-06, 0.9999963045120239]"
2,2,"[1.906040051835589e-05, 1.8750532035483047e-05, 0.9999622106552124]"
1,1,"[2.8878544981125742e-05, 0.9998674392700195, 0.00010361440217820928]"
0,0,"[0.999731719493866, 2.812266757246107e-05, 0.0002401357633061707]"
2,2,"[7.185553386079846e-06, 1.4696714060846716e-05, 0.9999781847000122]"
2,2,"[0.02091003768146038, 0.013479015789926052, 0.965610921382904]"
1,1,"[5.5340737162623554e-05, 0.9997356534004211, 0.0002089609479298815]"
2,2,"[2.3725961000309326e-06, 1.584103756613331e-06, 0.9999960660934448]"
2,2,"[5.447249805001775e-06, 4.258487479091855e-06, 0.9999902248382568]"
2,2,"[1.8061126638713176e-06, 1.0795071148095303e-06, 0.9999971389770508]"
2,2,"[3.1847439458942972e-06, 1.4233197589419433e-06, 0.9999953508377075]"
1,1,"[0.002517779590561986, 0.9886748790740967, 0.008807316422462463]"
2,2,"[7.627654667885508e-07, 3.328114814848959e-07, 0.999998927116394]"
2,2,"[9.086230647881166e-07, 4.918478566651174e-07, 0.9999985694885254]"
1,1,"[8.483006240567192e-05, 0.9995788931846619, 0.0003362938005011529]"
0,0,"[0.9997904896736145, 1.3885844055039342e-05, 0.0001956087362486869]"
2,2,"[6.034901161910966e-06, 2.645580480020726e-06, 0.9999912977218628]"
2,2,"[0.2016705721616745, 0.011012940667569637, 0.7873165011405945]"
0,0,"[0.7766714692115784, 0.046648941934108734, 0.1766795814037323]"
1,1,"[0.0002879551029764116, 0.998814582824707, 0.0008975097443908453]"
0,0,"[0.9999833106994629, 1.480868945691327e-06, 1.5311143215512857e-05]"
1,1,"[0.0014978990657255054, 0.9906501770019531, 0.007851911708712578]"
2,2,"[1.7325237422483042e-06, 2.305822363268817e-06, 0.9999959468841553]"
1,1,"[1.9020827721760725e-06, 0.9999910593032837, 7.082856882334454e-06]"
2,2,"[1.2903720403301122e-07, 7.380869249118405e-08, 0.9999997615814209]"
2,2,"[0.001363495597615838, 0.0014712234260514379, 0.9971652626991272]"
0,0,"[0.8635736107826233, 0.013582835905253887, 0.1228436529636383]"
2,2,"[0.0009165252558887005, 0.0007812677067704499, 0.9983022212982178]"
2,2,"[0.00011680409807013348, 0.00011652305693132803, 0.9997666478157043]"
2,2,"[2.8069546260667266e-06, 1.314342853220296e-06, 0.9999958276748657]"
0,0,"[0.9086732864379883, 0.007211741060018539, 0.08411496877670288]"
0,0,"[0.9856768846511841, 0.004715421702712774, 0.00960769783705473]"
2,2,"[0.008639455772936344, 0.01272948645055294, 0.9786310195922852]"
1,1,"[0.001115806633606553, 0.9965356588363647, 0.002348577370867133]"
2,2,"[0.013996071182191372, 0.029308317229151726, 0.956695556640625]"
2,2,"[0.00035989293246529996, 0.00019092099682893604, 0.9994491934776306]"
0,0,"[0.9971528053283691, 0.0003013645764440298, 0.0025458489544689655]"
2,2,"[0.0010841412004083395, 0.0003243147220928222, 0.9985916018486023]"
2,2,"[1.1815008065241273e-06, 4.1671066242088273e-07, 0.9999984502792358]"
2,2,"[6.455680704675615e-05, 4.083866224391386e-05, 0.9998944997787476]"
2,2,"[7.189347343228292e-06, 7.484426987502957e-06, 0.9999853372573853]"
2,2,"[7.353169348789379e-05, 4.3096279114251956e-05, 0.9998832941055298]"
2,2,"[1.635716216696892e-06, 9.986572422349127e-07, 0.9999973773956299]"
0,0,"[0.8724076747894287, 0.03451188653707504, 0.09308041632175446]"
1,1,"[0.0011898598168045282, 0.9939874410629272, 0.004822633694857359]"
2,2,"[1.3607822779704293e-07, 1.1632717900056377e-07, 0.9999997615814209]"
0,0,"[0.9980995059013367, 0.00018631131388247013, 0.0017141677672043443]"
2,2,"[1.8779406673274934e-05, 5.141785095474916e-06, 0.9999760389328003]"
2,2,"[4.204362085147295e-06, 2.671170932444511e-06, 0.9999932050704956]"
1,1,"[1.3919730008637998e-06, 0.9999909400939941, 7.708196790190414e-06]"
0,0,"[0.9587284922599792, 0.010092370212078094, 0.031179169192910194]"
2,2,"[0.0006203799857757986, 0.00029694323893636465, 0.9990826845169067]"
2,2,"[0.00031853478867560625, 0.00022012325644027442, 0.9994612336158752]"
2,2,"[9.065485937753692e-05, 9.082257020054385e-05, 0.9998185038566589]"
0,0,"[0.9988075494766235, 0.00010212334018433467, 0.001090240548364818]"
2,2,"[4.273978447599802e-06, 3.2615489544696175e-06, 0.9999924898147583]"
2,2,"[0.00015674071619287133, 0.0001912447769427672, 0.9996520280838013]"
0,0,"[0.8658828139305115, 0.005908846389502287, 0.12820832431316376]"
2,2,"[0.0003096258733421564, 0.00017273833509534597, 0.999517560005188]"
0,0,"[0.9999226331710815, 6.667297839157982e-06, 7.069655111990869e-05]"
1,1,"[0.0013130053412169218, 0.995915949344635, 0.0027710816357284784]"
2,2,"[7.064137207635213e-06, 1.959569999598898e-06, 0.9999910593032837]"
2,2,"[7.301082973754092e-07, 6.546078452629445e-07, 0.9999986886978149]"
1,1,"[0.001598372240550816, 0.9927496910095215, 0.005651884712278843]"
2,2,"[3.446234768489376e-05, 2.3540447728009894e-05, 0.9999420642852783]"
2,2,"[3.6391065805219114e-06, 3.084266609221231e-06, 0.9999932050704956]"
2,2,"[3.543824050211697e-06, 1.9018699504158576e-06, 0.9999945163726807]"
0,0,"[0.9961296319961548, 0.0004713833623100072, 0.0033988854847848415]"
2,2,"[0.000301331834634766, 0.00022458865714725107, 0.9994741082191467]"
0,0,"[0.9977458119392395, 0.00036752037703990936, 0.0018866134341806173]"
2,2,"[0.0027203287463635206, 0.0036357680801302195, 0.9936438798904419]"
0,0,"[0.9999617338180542, 4.056083071191097e-06, 3.419235872570425e-05]"
2,2,"[0.019083766266703606, 0.0022655040957033634, 0.978650689125061]"
2,2,"[1.9925477317883633e-05, 1.6575328118051402e-05, 0.9999635219573975]"
2,2,"[0.0005620446754619479, 0.0001516138290753588, 0.9992863535881042]"
2,2,"[0.00047273043310269713, 0.00048146655899472535, 0.9990457892417908]"
2,2,"[6.289271823334275e-06, 4.9176919674209785e-06, 0.9999887943267822]"
0,0,"[0.9998419284820557, 1.0341012966819108e-05, 0.00014765153173357248]"
0,0,"[0.9912210702896118, 0.0027588391676545143, 0.00601997971534729]"
0,0,"[0.9934491515159607, 0.0006912469398230314, 0.005859639961272478]"
0,0,"[0.9999754428863525, 1.6590430504948017e-06, 2.283819230797235e-05]"
2,2,"[3.0723226700501982e-06, 1.3633155049319612e-06, 0.9999955892562866]"
2,2,"[0.006153617054224014, 0.03521808609366417, 0.9586282968521118]"
2,2,"[9.56171516008908e-06, 8.904189598979428e-06, 0.9999815225601196]"
2,2,"[6.030359713804501e-07, 2.2529469845267158e-07, 0.9999991655349731]"
2,2,"[0.0002501677954569459, 7.77174427639693e-05, 0.9996721744537354]"
2,2,"[0.00033108083880506456, 0.0006360675324685872, 0.9990328550338745]"
2,2,"[2.8691641773548326e-07, 1.7211596059496514e-07, 0.9999996423721313]"
2,2,"[0.07124894857406616, 0.004410953260958195, 0.9243401885032654]"
2,2,"[1.2054323633492459e-05, 5.216982117417501e-06, 0.9999827146530151]"
2,2,"[0.00011059556709369645, 5.908383536734618e-05, 0.9998302459716797]"
2,2,"[0.0007748946663923562, 0.0004011506389360875, 0.9988239407539368]"
2,2,"[4.845383045903873e-07, 2.9365259024416446e-07, 0.9999992847442627]"
2,2,"[9.739376309880754e-07, 6.091991053835955e-07, 0.9999984502792358]"
1,1,"[7.282670412678272e-05, 0.9994915723800659, 0.0004356357967481017]"
2,2,"[5.156902716407785e-06, 3.229548383387737e-06, 0.9999916553497314]"
2,2,"[3.72541997251119e-08, 2.93263333617233e-08, 1.0]"
2,2,"[1.2203406640765024e-07, 6.630633464510538e-08, 0.9999997615814209]"
1,1,"[5.825040716445073e-07, 0.9999977350234985, 1.713435267447494e-06]"
0,0,"[0.8990858793258667, 0.011450407095253468, 0.0894637331366539]"
2,2,"[0.002160905860364437, 0.003842332400381565, 0.9939968585968018]"
1,1,"[0.0006026587216183543, 0.9966394901275635, 0.0027578205335885286]"
2,2,"[1.9133743990096264e-05, 8.921894732338842e-06, 0.999971866607666]"
0,0,"[0.9999871253967285, 6.775774750167329e-07, 1.2147425877628848e-05]"
2,2,"[3.2334739330508455e-08, 1.3055124092886672e-08, 1.0]"
2,2,"[1.3258870978916093e-07, 5.665340196969737e-08, 0.9999998807907104]"
2,2,"[4.567135329125449e-05, 0.0002830485755112022, 0.9996713399887085]"
1,1,"[3.1510637654719176e-07, 0.9999985694885254, 1.1674809456962976e-06]"
2,2,"[0.0001594899222254753, 0.0001719949214020744, 0.9996685981750488]"
1,1,"[0.0015625118976458907, 0.9950100183486938, 0.003427455434575677]"
2,2,"[4.3803865992231295e-05, 4.114568582735956e-05, 0.9999151229858398]"
2,2,"[5.484422217705287e-06, 2.167758793802932e-06, 0.9999923706054688]"
2,2,"[6.1965420172782615e-06, 5.369579412217718e-06, 0.9999884366989136]"
2,2,"[3.73523818097965e-07, 1.8385549083177466e-07, 0.9999994039535522]"
