y_true,y_pred,y_probs
1,1,"[0.0007550567388534546, 0.9968281388282776, 0.0024168097879737616]"
0,0,"[0.995256245136261, 0.0009223805973306298, 0.0038213697262108326]"
0,0,"[0.9975382089614868, 0.0003501282481011003, 0.0021116614807397127]"
1,1,"[0.00017160779680125415, 0.9993466734886169, 0.0004817891167476773]"
1,1,"[0.0005230260430835187, 0.9981548190116882, 0.001322103664278984]"
1,1,"[0.001790416892617941, 0.9916059970855713, 0.006603617686778307]"
2,2,"[0.00044832733692601323, 0.0005708712851628661, 0.9989808201789856]"
0,0,"[0.9978772401809692, 0.00030347323627211154, 0.0018192764837294817]"
2,2,"[0.0017862063832581043, 0.0019886230584234, 0.996225118637085]"
2,2,"[4.1923104987517945e-08, 2.2810677791085254e-08, 0.9999998807907104]"
2,2,"[0.0006729772430844605, 0.00034392220550216734, 0.9989830851554871]"
1,1,"[0.001148970564827323, 0.9962790608406067, 0.0025720112025737762]"
2,2,"[4.209131247989717e-07, 3.7456320001183485e-07, 0.9999991655349731]"
1,1,"[0.0003737278457265347, 0.9984936714172363, 0.001132608507759869]"
2,2,"[0.00017313231364823878, 0.0001770829112501815, 0.9996497631072998]"
2,2,"[0.00014220361481420696, 5.2335846703499556e-05, 0.9998055100440979]"
2,2,"[1.8650200217962265e-05, 7.055696187308058e-05, 0.999910831451416]"
2,2,"[7.616561106260633e-06, 3.626936177170137e-06, 0.9999887943267822]"
2,2,"[1.3060375749773812e-06, 1.001164605440863e-06, 0.9999977350234985]"
0,0,"[0.9982940554618835, 0.00021685936371795833, 0.001489178859628737]"
2,2,"[0.006198410876095295, 0.003678007982671261, 0.9901235699653625]"
2,2,"[1.0910206583503168e-05, 4.309302767069312e-06, 0.9999847412109375]"
2,2,"[5.647337729897117e-06, 2.4671862774994224e-06, 0.9999918937683105]"
2,2,"[0.006634020712226629, 0.003835323266685009, 0.9895306825637817]"
2,2,"[5.205663001106586e-06, 3.9853221096564084e-06, 0.9999908208847046]"
2,2,"[3.477530441386989e-08, 1.414940697941347e-08, 1.0]"
0,0,"[0.9749566316604614, 0.011775922030210495, 0.013267364352941513]"
2,2,"[1.2417291145538911e-05, 6.214098448253935e-06, 0.9999814033508301]"
2,2,"[0.47609683871269226, 0.02235182747244835, 0.5015513300895691]"
2,2,"[0.004637578036636114, 0.005829229950904846, 0.9895331263542175]"
0,0,"[0.9919443130493164, 0.0014183390885591507, 0.006637273821979761]"
2,2,"[3.826923148153583e-06, 1.6406889926656731e-06, 0.9999945163726807]"
2,2,"[1.484554468333954e-05, 4.574922058964148e-05, 0.9999394416809082]"
2,2,"[1.076027047020034e-06, 6.253813467083091e-07, 0.9999983310699463]"
0,0,"[0.9967899918556213, 0.00028896069852635264, 0.002920990576967597]"
2,2,"[0.004930929280817509, 0.003453877056017518, 0.9916151762008667]"
0,0,"[0.9991171956062317, 0.00017332231800537556, 0.0007094807806424797]"
1,1,"[0.0008307579555548728, 0.9966344237327576, 0.0025348712224513292]"
0,0,"[0.9986082911491394, 0.0004020290507469326, 0.0009897598065435886]"
2,2,"[2.783365926006809e-05, 1.5073513168317731e-05, 0.9999570846557617]"
2,2,"[8.535969391232356e-05, 8.773875015322119e-05, 0.999826967716217]"
1,1,"[0.0018172491108998656, 0.9935522079467773, 0.004630583338439465]"
2,2,"[2.9944225389044732e-05, 3.5070901503786445e-05, 0.9999350309371948]"
2,2,"[0.00012486438208725303, 0.00011092541535617784, 0.9997642636299133]"
2,2,"[4.110611826035893e-06, 1.9067106222792063e-06, 0.9999940395355225]"
2,2,"[0.005182524677366018, 0.1492733657360077, 0.8455440402030945]"
2,2,"[3.4340500860707834e-06, 2.5581634872651193e-06, 0.9999940395355225]"
2,2,"[2.140619653800968e-05, 1.8663837181520648e-05, 0.9999599456787109]"
0,0,"[0.9999685287475586, 2.905690962506924e-06, 2.856489118130412e-05]"
2,2,"[1.1461838766990695e-06, 8.282330554720829e-07, 0.9999979734420776]"
2,2,"[0.0012976325815543532, 0.0006153643480502069, 0.9980870485305786]"
0,0,"[0.9857219457626343, 0.0013253558427095413, 0.012952752411365509]"
2,2,"[4.319759682402946e-06, 1.996685341509874e-06, 0.9999936819076538]"
2,2,"[4.2732844462989306e-07, 1.8863579498429317e-07, 0.9999994039535522]"
0,0,"[0.9336367845535278, 0.03426850214600563, 0.032094746828079224]"
0,0,"[0.9998487234115601, 2.0999499611207284e-05, 0.00013023258361499757]"
2,2,"[3.0860571769153466e-06, 1.260771796296467e-06, 0.9999957084655762]"
0,0,"[0.9826188087463379, 0.009333208203315735, 0.008047880604863167]"
2,2,"[0.23572687804698944, 0.009059863165020943, 0.7552133202552795]"
2,1,"[0.031232064589858055, 0.6534577012062073, 0.31531020998954773]"
1,1,"[3.68838373105973e-05, 0.9997252821922302, 0.00023789289116393775]"
2,2,"[9.733906125575231e-08, 4.257217156578008e-08, 0.9999998807907104]"
1,1,"[7.441328489221632e-05, 0.9996638298034668, 0.00026178290136158466]"
2,2,"[0.053780023008584976, 0.013050533831119537, 0.933169424533844]"
2,2,"[4.099785201105988e-06, 3.2299524264089996e-06, 0.9999927282333374]"
0,0,"[0.9851552844047546, 0.0071600861847400665, 0.007684691809117794]"
2,2,"[9.485180640922408e-08, 5.195507668531718e-08, 0.9999998807907104]"
0,0,"[0.999445378780365, 0.00013857436715625226, 0.00041602173587307334]"
1,1,"[3.949527126678731e-06, 0.9999665021896362, 2.955666604975704e-05]"
2,2,"[3.2236246624961495e-05, 1.963046452146955e-05, 0.9999481439590454]"
1,1,"[0.00030812359182164073, 0.9953559637069702, 0.004335954785346985]"
0,0,"[0.9978740215301514, 0.0003541294136084616, 0.001771895564161241]"
2,2,"[2.8923501304234378e-05, 1.7633130482863635e-05, 0.9999533891677856]"
2,2,"[1.0360682836108026e-06, 4.3541240302147344e-07, 0.9999985694885254]"
2,2,"[7.582872058264911e-06, 4.857048224948812e-06, 0.9999876022338867]"
2,2,"[0.00010602669499348849, 8.6998610640876e-05, 0.9998069405555725]"
2,2,"[1.0138024663319811e-05, 7.378946975222789e-06, 0.999982476234436]"
0,0,"[0.9998666048049927, 2.420736382191535e-05, 0.00010923613444902003]"
0,0,"[0.952386200428009, 0.01209354680031538, 0.0355202816426754]"
0,0,"[0.9964863061904907, 0.0003339085669722408, 0.003179808147251606]"
2,2,"[6.987733769392435e-08, 4.449822554875027e-08, 0.9999998807907104]"
0,0,"[0.9969332218170166, 0.00020454489276744425, 0.002862275345250964]"
0,0,"[0.998663067817688, 0.0001942625967785716, 0.0011426520068198442]"
2,2,"[0.018077220767736435, 0.02159285359084606, 0.9603299498558044]"
2,2,"[0.0029052591416984797, 0.001507446402683854, 0.9955872297286987]"
2,2,"[0.00045513661461882293, 0.0002564832102507353, 0.9992883801460266]"
2,2,"[0.000751639949157834, 0.0007393188425339758, 0.9985089898109436]"
2,2,"[0.4137195348739624, 0.022152366116642952, 0.5641281604766846]"
1,1,"[0.012052065692842007, 0.9655491709709167, 0.02239886112511158]"
2,2,"[7.18242081347853e-05, 8.323415386257693e-05, 0.9998449087142944]"
2,2,"[1.1589253112731512e-08, 4.282706633773614e-09, 1.0]"
2,2,"[0.0005244428757578135, 0.0005183211178518832, 0.9989572763442993]"
2,2,"[5.152430162524979e-07, 3.2648711112415185e-07, 0.9999991655349731]"
2,2,"[0.002382824430242181, 0.002975231735035777, 0.994641900062561]"
2,2,"[4.422256836278393e-07, 1.1678098132961168e-07, 0.9999994039535522]"
2,2,"[4.864947641181061e-06, 1.8048418723992654e-06, 0.9999933242797852]"
2,2,"[4.8839351620699745e-06, 1.195518166241527e-06, 0.9999939203262329]"
2,2,"[2.5579403882147744e-05, 0.00033887012978084385, 0.9996355772018433]"
2,2,"[4.864964466833044e-06, 1.9954143226641463e-06, 0.999993085861206]"
2,2,"[5.744996087742038e-05, 3.9125308830989525e-05, 0.9999034404754639]"
2,1,"[0.022968444973230362, 0.8240187168121338, 0.15301282703876495]"
0,0,"[0.999503493309021, 6.308431329671293e-05, 0.0004334152617957443]"
0,0,"[0.9957273006439209, 0.001648302422836423, 0.0026244940236210823]"
0,0,"[1.0, 4.255987229306868e-10, 2.2319575521123625e-08]"
2,2,"[1.8652622202353086e-07, 8.40032683413483e-08, 0.9999997615814209]"
2,2,"[3.963071321777534e-06, 6.905558620928787e-06, 0.9999891519546509]"
2,2,"[1.6109026546473615e-05, 3.426277180551551e-05, 0.99994957447052]"
2,2,"[0.0008131592185236514, 0.0009106968063861132, 0.9982761144638062]"
2,2,"[2.8831838790210895e-05, 1.2389627045195084e-05, 0.9999587535858154]"
2,2,"[1.3580183804151602e-06, 1.1412325875426177e-06, 0.9999974966049194]"
2,2,"[5.62155628358596e-06, 6.307966941676568e-06, 0.9999880790710449]"
2,2,"[7.114131221896969e-07, 2.7116155365547456e-07, 0.9999990463256836]"
2,2,"[2.150899192088218e-08, 9.192454797357641e-09, 1.0]"
2,2,"[7.651503892702749e-07, 7.399927994811151e-07, 0.9999984502792358]"
2,2,"[0.0009436743566766381, 0.00031023455085232854, 0.9987460374832153]"
0,0,"[0.9574070572853088, 0.004261394031345844, 0.03833158314228058]"
0,0,"[0.9982523322105408, 0.00012582450290210545, 0.0016218051314353943]"
2,2,"[8.976810204330832e-05, 8.445326238870621e-05, 0.9998257756233215]"
2,2,"[0.0003886950435116887, 0.0059663825668394566, 0.9936449527740479]"
2,2,"[0.09826243668794632, 0.00513035710901022, 0.8966072201728821]"
2,2,"[0.00044478775816969573, 0.0001522199163446203, 0.9994029998779297]"
2,2,"[1.3989414583193138e-05, 2.1072723029647022e-05, 0.9999649524688721]"
2,2,"[0.004023210145533085, 0.00041689869249239564, 0.9955599308013916]"
2,2,"[3.86418560083257e-06, 1.946048087120289e-06, 0.999994158744812]"
2,2,"[4.116932075248769e-07, 2.817234303620353e-07, 0.9999992847442627]"
2,2,"[7.7675431384705e-06, 7.80155914981151e-06, 0.9999843835830688]"
2,2,"[1.3080550331778795e-07, 8.591403144464493e-08, 0.9999997615814209]"
2,2,"[9.495526319369674e-05, 6.491593376267701e-05, 0.9998401403427124]"
2,2,"[4.684037335778157e-08, 3.616576549347883e-08, 0.9999998807907104]"
2,2,"[1.9954104573116638e-06, 1.1707088560797274e-06, 0.9999967813491821]"
2,2,"[7.305749818442564e-07, 5.420470188255422e-07, 0.9999986886978149]"
0,0,"[0.9799959063529968, 0.002347020199522376, 0.017657151445746422]"
2,2,"[9.719217814563308e-06, 6.308849151537288e-06, 0.9999840259552002]"
1,1,"[0.0017796840984374285, 0.995067834854126, 0.0031524784862995148]"
2,2,"[2.0895920727070916e-07, 9.171562709298087e-08, 0.9999996423721313]"
2,2,"[1.003090164886089e-05, 2.3997192784008803e-06, 0.9999876022338867]"
0,0,"[0.9998817443847656, 2.1245832613203675e-05, 9.701893577584997e-05]"
2,2,"[2.8138900233898312e-05, 2.5551486032782122e-05, 0.9999463558197021]"
2,2,"[2.3719358921425737e-07, 1.4911697121533507e-07, 0.9999996423721313]"
0,0,"[0.7866755127906799, 0.02484922669827938, 0.1884753257036209]"
2,2,"[4.055525096191559e-06, 2.8043141355738044e-06, 0.999993085861206]"
2,2,"[1.2693120879703201e-05, 2.2654621716355905e-05, 0.9999645948410034]"
2,2,"[2.634334123285953e-06, 2.1943344563624123e-06, 0.9999951124191284]"
2,2,"[2.1439673503209633e-07, 8.562920328358814e-08, 0.9999996423721313]"
2,2,"[4.1729921917976753e-07, 1.7131365837030899e-07, 0.9999994039535522]"
2,2,"[0.012989289127290249, 0.007240405771881342, 0.979770302772522]"
2,2,"[1.5077958778419998e-05, 9.50865160120884e-06, 0.9999754428863525]"
2,2,"[1.5939699551381636e-06, 2.875147174563608e-06, 0.9999955892562866]"
2,2,"[2.6319778044125997e-05, 7.000845653237775e-05, 0.999903678894043]"
2,2,"[3.747512380414264e-07, 1.8623501318870694e-07, 0.9999994039535522]"
2,2,"[0.0018307854188606143, 0.00177968037314713, 0.9963894486427307]"
2,2,"[6.777391263312893e-06, 8.339609848917462e-06, 0.999984860420227]"
2,2,"[2.2164331312524155e-06, 1.5622838418494212e-06, 0.9999961853027344]"
2,2,"[6.342253868751868e-07, 2.450152010169404e-07, 0.9999991655349731]"
2,2,"[9.539276106806938e-07, 4.4632025719693047e-07, 0.9999985694885254]"
0,0,"[0.9995203018188477, 7.16907306923531e-05, 0.00040794871165417135]"
0,0,"[0.8996122479438782, 0.01302320696413517, 0.08736460655927658]"
2,2,"[7.243512663990259e-05, 2.8015003408654593e-05, 0.9998995065689087]"
2,2,"[5.723931099055335e-05, 2.7806489015347324e-05, 0.9999150037765503]"
2,2,"[6.731563189532608e-05, 5.5570388212800026e-05, 0.9998770952224731]"
2,2,"[2.2699616408772272e-08, 9.905196662884919e-09, 1.0]"
2,2,"[0.018846554681658745, 0.0022600507363677025, 0.9788933396339417]"
2,2,"[1.6657045875945187e-07, 8.22511694309469e-08, 0.9999997615814209]"
2,2,"[2.626446303111152e-06, 1.698098117230984e-06, 0.9999957084655762]"
2,2,"[4.907011771138059e-06, 6.099890015320852e-06, 0.9999890327453613]"
1,1,"[0.12357937544584274, 0.800462007522583, 0.07595857232809067]"
0,0,"[0.9999798536300659, 1.2077999826942687e-06, 1.8938755601993762e-05]"
2,2,"[5.837981007061899e-05, 3.269705121056177e-05, 0.9999089241027832]"
2,2,"[7.54933068947139e-07, 1.1249080671404954e-06, 0.9999980926513672]"
2,2,"[1.1963986253249459e-05, 7.1235849645745475e-06, 0.9999809265136719]"
0,0,"[0.9997748732566833, 1.669830635364633e-05, 0.00020846078405156732]"
1,1,"[0.0010578869841992855, 0.9961071610450745, 0.002834972459822893]"
1,1,"[0.0012792303459718823, 0.9943061470985413, 0.004414727911353111]"
0,0,"[0.9999833106994629, 1.0917659665210522e-06, 1.5665880710002966e-05]"
2,2,"[0.000511405523866415, 0.0016677675303071737, 0.9978208541870117]"
2,2,"[0.002970990026369691, 0.0010482242796570063, 0.9959807395935059]"
2,2,"[4.173951310804114e-05, 2.7652957214741036e-05, 0.9999306201934814]"
2,2,"[1.4370254319828746e-08, 4.057973068682941e-09, 1.0]"
2,2,"[3.377842290319677e-07, 2.218306320855845e-07, 0.9999994039535522]"
1,1,"[6.805203156545758e-07, 0.9999970197677612, 2.271165385536733e-06]"
2,2,"[0.00019512722792569548, 0.00027121882885694504, 0.9995336532592773]"
0,0,"[0.9999369382858276, 8.607970812590793e-06, 5.442403562483378e-05]"
0,0,"[0.9983994364738464, 0.00024164479691535234, 0.0013588988222181797]"
2,2,"[1.6386192100981134e-06, 6.610450213884178e-07, 0.9999977350234985]"
0,0,"[0.9888930916786194, 0.007312154397368431, 0.003794753458350897]"
2,2,"[0.0004637785896193236, 0.00013375573325902224, 0.9994025230407715]"
0,0,"[0.9998620748519897, 1.8313154214411043e-05, 0.00011955031368415803]"
2,2,"[6.511123018526632e-08, 3.229978418062274e-08, 0.9999998807907104]"
1,1,"[0.002385640051215887, 0.668929934501648, 0.32868438959121704]"
0,0,"[0.998456597328186, 0.00025428461958654225, 0.0012891121441498399]"
0,0,"[0.9987980127334595, 0.00024159836175385863, 0.0009603871149010956]"
2,2,"[0.0002031812909990549, 9.096167923416942e-05, 0.9997058510780334]"
2,2,"[0.00020130028133280575, 7.447066309396178e-05, 0.9997242093086243]"
0,0,"[0.9969338178634644, 0.0001773002732079476, 0.0028888361994177103]"
0,0,"[0.9999735355377197, 1.7395891518390272e-06, 2.4712937374715693e-05]"
0,0,"[0.99803227186203, 0.00018263304082211107, 0.0017850745934993029]"
2,2,"[2.956511195861822e-07, 1.368859585682003e-07, 0.9999995231628418]"
2,2,"[1.748819499880483e-06, 7.206076588772703e-07, 0.9999974966049194]"
2,2,"[0.00022012209228705615, 0.00015036699187476188, 0.9996294975280762]"
2,2,"[6.378915259119822e-06, 2.7403157218941487e-06, 0.9999909400939941]"
2,2,"[0.00043309241300448775, 0.0001825208601076156, 0.9993844032287598]"
2,2,"[1.709893149381969e-05, 2.091656824632082e-05, 0.9999619722366333]"
2,2,"[2.2250911513310712e-07, 1.4731702435710758e-07, 0.9999996423721313]"
1,1,"[0.00943564623594284, 0.971045970916748, 0.019518353044986725]"
2,2,"[1.2246073310961947e-05, 8.327817340614274e-06, 0.9999793767929077]"
2,2,"[0.0003557137679308653, 9.642441000323743e-05, 0.9995477795600891]"
2,2,"[6.86743987898808e-07, 2.1068214550723496e-07, 0.9999990463256836]"
2,2,"[0.0008370429859496653, 0.00043240617378614843, 0.9987305998802185]"
1,1,"[0.0002091898932121694, 0.9983543157577515, 0.0014364561066031456]"
2,2,"[1.5230604731186759e-05, 5.362172032619128e-06, 0.9999793767929077]"
2,2,"[0.00025359520805068314, 7.756280683679506e-05, 0.9996688365936279]"
2,2,"[1.7704587795819293e-09, 7.96007759706896e-10, 1.0]"
2,2,"[3.31763549965558e-09, 1.1043339576133349e-09, 1.0]"
2,2,"[0.00031427049543708563, 0.00020481861429288983, 0.9994809031486511]"
2,2,"[1.8371965779806487e-06, 1.1806598649855005e-06, 0.9999970197677612]"
0,0,"[0.9999080896377563, 1.4120037121756468e-05, 7.78680041548796e-05]"
0,0,"[0.9886152744293213, 0.004012702964246273, 0.007372059393674135]"
2,2,"[6.164432306832168e-06, 3.2576322155364323e-06, 0.9999905824661255]"
2,2,"[2.0392526778323372e-07, 1.194580789842803e-07, 0.9999996423721313]"
0,0,"[0.9998407363891602, 7.707200893491972e-06, 0.00015148514648899436]"
2,2,"[2.016744838329032e-05, 8.637442078907043e-06, 0.9999711513519287]"
2,0,"[0.8550421595573425, 0.027128547430038452, 0.11782931536436081]"
2,2,"[4.0227837416750845e-07, 1.5382694584786805e-07, 0.9999994039535522]"
2,2,"[5.332794535206631e-05, 5.89347182540223e-05, 0.9998877048492432]"
0,0,"[0.9977588653564453, 0.0003070758830290288, 0.0019340269500389695]"
2,2,"[2.1251516955089755e-06, 1.5191164948191727e-06, 0.9999963045120239]"
2,2,"[3.4757101730065187e-06, 1.0793089131766465e-05, 0.9999856948852539]"
2,2,"[4.698676292491655e-08, 2.0741886430641898e-08, 0.9999998807907104]"
0,0,"[0.993796706199646, 0.0011217399733141065, 0.0050815679132938385]"
1,1,"[0.0002470083418302238, 0.9991831183433533, 0.0005698222084902227]"
2,2,"[9.633944273446104e-07, 6.828108780609909e-07, 0.9999983310699463]"
1,1,"[0.001275528222322464, 0.9962129592895508, 0.002511514350771904]"
2,2,"[1.1252481613155396e-08, 3.047291752267256e-09, 1.0]"
2,2,"[5.364583557820879e-06, 3.3592259569559246e-06, 0.9999912977218628]"
0,0,"[0.9999958276748657, 1.6094537613753346e-07, 3.994660801254213e-06]"
2,2,"[0.0006908315699547529, 0.00021040489082224667, 0.9990987777709961]"
2,2,"[1.7060998516171821e-06, 1.0977497595376917e-06, 0.9999971389770508]"
2,2,"[9.259891697865896e-08, 4.005270071161249e-08, 0.9999998807907104]"
2,2,"[1.17621846129623e-06, 8.125110753098852e-07, 0.9999979734420776]"
2,2,"[1.1739509318431374e-05, 5.424622486316366e-06, 0.9999828338623047]"
0,0,"[0.9998075366020203, 2.0579918782459572e-05, 0.00017184684111271054]"
2,2,"[2.6007803626271198e-06, 1.0277593673890806e-06, 0.9999964237213135]"
2,2,"[0.0004191193438600749, 0.000273608515271917, 0.9993072748184204]"
2,2,"[1.9626559151220135e-05, 8.965013876149897e-06, 0.9999713897705078]"
2,2,"[0.00029392808210104704, 0.00017703686899039894, 0.9995290040969849]"
0,0,"[0.9999812841415405, 1.8111377357854508e-06, 1.6892650819499977e-05]"
2,2,"[4.1399081965209916e-05, 1.687462645350024e-05, 0.9999417066574097]"
2,2,"[7.16530266799964e-05, 5.7735760492505506e-05, 0.9998705387115479]"
2,2,"[6.386519544321345e-06, 3.385937134225969e-06, 0.9999902248382568]"
2,2,"[3.3135201249478996e-08, 1.485829148606399e-08, 1.0]"
2,2,"[0.0003514607378747314, 0.00014101203123573214, 0.9995075464248657]"
2,2,"[9.682675590738654e-05, 6.258381472434849e-05, 0.9998406171798706]"
2,2,"[0.029355676844716072, 0.006477788556367159, 0.9641665816307068]"
2,2,"[0.00017775227024685591, 0.00012009908823529258, 0.9997021555900574]"
0,0,"[0.9996273517608643, 8.560765854781494e-05, 0.00028706371085718274]"
0,0,"[0.9963425993919373, 0.0007990897865965962, 0.002858314896002412]"
0,0,"[0.9862139821052551, 0.0024413825012743473, 0.011344650760293007]"
2,2,"[9.488869545748457e-05, 6.057264909031801e-05, 0.9998445510864258]"
2,2,"[4.954458887596047e-08, 1.9228311387564645e-08, 0.9999998807907104]"
2,2,"[0.0005604962934739888, 0.0002728844410739839, 0.9991666078567505]"
0,0,"[0.997943103313446, 0.0002953653456643224, 0.0017615413526073098]"
2,2,"[2.96537166377675e-07, 2.4372184270760044e-07, 0.9999994039535522]"
0,0,"[0.9999889135360718, 3.414095601783629e-07, 1.0776503586384933e-05]"
2,2,"[4.111562702746596e-06, 3.285863840574166e-06, 0.9999926090240479]"
2,2,"[0.003038836643099785, 0.0009819645201787353, 0.9959791898727417]"
0,0,"[0.9925771355628967, 0.0012230949942022562, 0.006199756637215614]"
2,2,"[4.088202786078909e-06, 1.712156631583639e-06, 0.999994158744812]"
1,1,"[0.001628137077204883, 0.9895434379577637, 0.008828484453260899]"
0,0,"[0.9995644688606262, 5.1182716561015695e-05, 0.00038422568468376994]"
2,2,"[7.854377770399879e-08, 2.6399851194014445e-08, 0.9999998807907104]"
2,2,"[3.540210673236288e-05, 1.607348349352833e-05, 0.9999485015869141]"
